ID_RUC|DPTO|PROV|DISTRITO|SEXO|CARGO_ENCUESTADO|ACT_ECO|ANIO|ESTADO_EMPRESA|VAR_VENTA|PCT_VAR_VENTA|MODAL_VENTA|PCT_TRAB_LABO|MODAL_TRAB|TIENE_PROB_FINANC|TIEMPO_RECUPERARSE|SUSP_PERFECTA
00000155157|LIMA|LIMA|SAN MIGUEL|2.0|Otro|Otras actividades de apoyo al transporte|2017.0|Operativa|Disminuyó|40.0|Solo de forma presencial|De 81 a 100%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000155158|LIMA|LIMA|LA VICTORIA|2.0|Administrador/a|Fabricación de prendas de vestir, excepto prendas de piel|2015.0|Parcialmente operativa|Disminuyó|90.0|Solo de forma presencial|De 41 a 60%|Solo trabajo presencial|0.0|En menos de 6 meses|0.0
00000155159|LIMA|LIMA|MIRAFLORES|2.0|Otro|Venta al por mayor de otros enseres domésticos|2016.0|Operativa|Disminuyó|60.0|Solo a traves de delivery|Hasta 20%|Solo trabajo remoto|1.0|De 6 a 12 meses|0.0
00000155160|LIMA|LIMA|SAN ISIDRO|2.0|Otro|Elaboración y conservación de pescado, crustáceos y moluscos|2016.0|Operativa|NO REALIO VENTAS|||Hasta 20%|Solo trabajo remoto|0.0|De 6 a 12 meses|0.0
00000155161|LIMA|LIMA|BREÑA|1.0|Gerente/a general|Impresión|2016.0|Operativa|Disminuyó|50.0|Solo de forma presencial|Hasta 20%|Solo trabajo presencial|0.0|En menos de 6 meses|1.0
00000155162|CALLAO|CALLAO|CALLAO|2.0|Contador/a|Transporte de carga por carretera|2016.0|Operativa|Disminuyó|30.0|Solo de forma presencial|Hasta 20%|Solo trabajo presencial|1.0|De 6 a 12 meses|0.0
00000155163|LIMA|LIMA|LOS OLIVOS|2.0|Propietario/a|Construcción de edificios|2015.0|Inoperativa||||||||
00000155164|LIMA|LIMA|SANTA ANITA|1.0|Administrador/a|Publicidad|2016.0|Parcialmente operativa|Disminuyó|41.0|Presencial y delivery|De 21 a 40%|Trabajo mixto|0.0|De 13 a 18 meses|0.0
00000155165|LIMA|LIMA|PUENTE PIEDRA|1.0|Contador/a|Elaboración de productos de panadería|2016.0|Parcialmente operativa|NO REALIO VENTAS|||Hasta 20%|Trabajo mixto|0.0|De 6 a 12 meses|1.0
00000155166|CALLAO|CALLAO|CALLAO|2.0|Gerente/a general|Venta al por menor de combustibles para vehículos automotores en comercios especializados|2017.0|Operativa|Disminuyó|40.0|Solo de forma presencial|De 41 a 60%|Solo trabajo presencial|0.0|De 13 a 18 meses|0.0
00000155167|LIMA|LIMA|MIRAFLORES|2.0|Contador/a|Extracción de otros minerales metalíferos no ferrosos|2015.0|Parcialmente operativa|Disminuyó|80.0|Por otra modalidad|De 21 a 40%|Trabajo mixto|1.0|En menos de 6 meses|0.0
00000155168|LIMA|LIMA|SANTA ANITA|2.0|Gerente/a general|Construcción de edificios|2016.0|Operativa|Disminuyó|25.0|Solo de forma presencial|De 81 a 100%|Solo trabajo presencial|0.0|En menos de 6 meses|0.0
00000155169|LIMA|LIMA|VILLA EL SALVADOR|2.0|Contador/a|Transporte de carga por carretera|2015.0|Inoperativa||||||||
00000155170|LIMA|LIMA|SURQUILLO|1.0|Otro|Consultoría de informática y de gestión de instalaciones informáticas|2015.0|Operativa|Disminuyó|40.0|Presencial y delivery|De 41 a 60%|Solo trabajo remoto|0.0|De 6 a 12 meses|0.0
00000155171|LIMA|LIMA|SAN ISIDRO|1.0|Otro|Actividades inmobiliarias realizadas con bienes propios o arrendados|2015.0|Parcialmente operativa|NO REALIO VENTAS|||Hasta 20%|Solo trabajo remoto|0.0|En menos de 6 meses|0.0
00000155172|LIMA|LIMA|MIRAFLORES|2.0|Administrador/a|Fabricación de productos metálicos para uso estructural|2000.0|Inoperativa||||||||
00000155173|LIMA|LIMA|SAN MARTIN DE PORRES|2.0|Contador/a|Construcción de edificios|2017.0|Inoperativa|NO REALIO VENTAS|||Hasta 20%|Solo trabajo remoto|1.0|De 6 a 12 meses|0.0
00000155174|LIMA|LIMA|LA VICTORIA|1.0|Administrador/a|Transporte de carga por carretera|2000.0|Operativa|Disminuyó|30.0|Solo online|De 81 a 100%|Trabajo mixto|0.0|En menos de 6 meses|0.0
00000155175|LIMA|LIMA|LINCE|1.0|Otro|Actividades de restaurantes y de servicio móvil de comidas|2015.0|Parcialmente operativa|Disminuyó|50.0|Solo a traves de delivery|De 21 a 40%|Solo trabajo presencial|0.0|De 6 a 12 meses|0.0
00000155176|LIMA|LIMA|MIRAFLORES|1.0|Otro|Actividades de agencias de viajes|2015.0|Parcialmente operativa|NO REALIO VENTAS|||De 81 a 100%|Solo trabajo remoto|0.0|En menos de 6 meses|0.0
00000155177|LIMA|LIMA|SANTA ANITA|1.0|Gerente/a general|Venta al por mayor de alimentos, bebidas y tabaco|2016.0|Operativa|Se mantiene||Solo de forma presencial|De 81 a 100%|Solo trabajo presencial|0.0|No se vio afectada|0.0
00000155178|LIMA|LIMA|JESUS MARIA|1.0|Contador/a|Actividades de restaurantes y de servicio móvil de comidas|2015.0|Parcialmente operativa|Disminuyó|50.0|Solo a traves de delivery|De 21 a 40%|Trabajo mixto|0.0|De 19 a 24 meses|0.0
00000155179|LIMA|LIMA|SAN JUAN DE MIRAFLORES|1.0|Otro|Actividades de restaurantes y de servicio móvil de comidas|2010.0|Parcialmente operativa|NO REALIO VENTAS|||Hasta 20%|Solo trabajo presencial|1.0|De 6 a 12 meses|0.0
00000155180|LIMA|LIMA|SAN ISIDRO|1.0|Gerente/a general|Otras actividades de apoyo al transporte|2015.0|Operativa|Disminuyó|75.0|Presencial y delivery|De 81 a 100%|Solo trabajo remoto|0.0|De 13 a 18 meses|0.0
00000155181|LIMA|LIMA|SAN ISIDRO|2.0|Gerente/a general|Alquiler y arrendamiento de vehículos automotores|2015.0|Parcialmente operativa|Disminuyó|70.0|Solo online|De 21 a 40%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000155182|LIMA|LIMA|BARRANCO|2.0|Otro|Construcción de edificios|2015.0|Operativa|Se mantiene||Presencial y delivery|De 81 a 100%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000155183|LIMA|LIMA|BARRANCO|1.0|Otro|Actividades de restaurantes y de servicio móvil de comidas|2000.0|Parcialmente operativa|Disminuyó|50.0|Solo a traves de delivery|Hasta 20%|Solo trabajo presencial|0.0|De 6 a 12 meses|0.0
00000155184|LIMA|LIMA|MIRAFLORES|2.0|Otro|Explotación de otras minas y canteras n.c.p.|2015.0|Parcialmente operativa|Disminuyó|70.0|Solo online|De 61 a 80%|Trabajo mixto|1.0|De 6 a 12 meses|0.0
00000155185|LIMA|LIMA|MIRAFLORES|2.0|Propietario/a|Otras actividades de telecomunicación|2015.0|Parcialmente operativa|Disminuyó|50.0|Presencial y delivery|Hasta 20%|Solo trabajo remoto|0.0|Más de 24 meses|0.0
00000155186|LIMA|LIMA|SAN MARTIN DE PORRES|2.0|Gerente/a general|Otras actividades de apoyo al transporte|2012.0|Parcialmente operativa|Disminuyó|50.0|Solo de forma presencial|De 41 a 60%|Trabajo mixto|1.0|Más de 24 meses|0.0
00000155187|LIMA|LIMA|MIRAFLORES|1.0|Otro|Actividades de agencias de viajes|2014.0|Inoperativa|NO REALIO VENTAS|||Hasta 20%|Solo trabajo remoto|0.0|De 6 a 12 meses|0.0
00000155188|LIMA|LIMA|SURQUILLO|1.0|Contador/a|Venta de vehículos automotores|2014.0|Inoperativa||||||||
00000155189|LIMA|LIMA|SURQUILLO|2.0|Otro|Actividades de seguridad privada|2017.0|Parcialmente operativa|Disminuyó|80.0|Solo de forma presencial|De 21 a 40%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000155190|LIMA|LIMA|LA VICTORIA|2.0|Administrador/a|Actividades de alojamiento para estancias cortas|1991.0|Parcialmente operativa|Disminuyó|90.0|Por otra modalidad|Hasta 20%|Trabajo mixto|1.0|Más de 24 meses|1.0
00000155191|LIMA|LIMA|SANTA ANITA|1.0|Gerente/a general|Otras actividades de venta al por menor no realizadas en comercios, puestos de venta o mercados|2014.0|Parcialmente operativa|Disminuyó|40.0|Solo de forma presencial|De 41 a 60%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000155192|LIMA|LIMA|CARABAYLLO|2.0|Gerente/a general|Transporte de carga por carretera|2014.0|Parcialmente operativa|NO REALIO VENTAS|||Hasta 20%|Solo trabajo presencial|0.0|De 6 a 12 meses|0.0
00000155193|LIMA|LIMA|LIMA|1.0|Administrador/a|Venta al por mayor no especializada|2010.0|Operativa|Disminuyó|75.0|Presencial y delivery|De 21 a 40%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000155194|LIMA|LIMA|JESUS MARIA|2.0|Gerente/a general|Actividades de servicios relacionadas con la impresión|2014.0|Parcialmente operativa|Disminuyó|30.0|Solo a traves de delivery|Hasta 20%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000155195|LIMA|LIMA|SANTA ANITA|1.0|Otro|Fabricación de productos de plástico|2015.0|Operativa|Disminuyó|28.0|Solo a traves de delivery|De 61 a 80%|Trabajo mixto|0.0|En menos de 6 meses|0.0
00000155196|LIMA|LIMA|SANTIAGO DE SURCO|2.0|Contador/a|Construcción de edificios|2014.0|Inoperativa||||||||
00000155197|LIMA|LIMA|SANTIAGO DE SURCO|2.0|Administrador/a|Venta al por mayor no especializada|2013.0|Operativa|Disminuyó|50.0|Presencial y delivery|De 81 a 100%|Solo trabajo remoto|0.0|De 6 a 12 meses|0.0
00000155198|LIMA|LIMA|SAN ISIDRO|2.0|Contador/a|Otras actividades de servicios financieros, excepto las de seguros y fondos de pensiones n.c.p.|2014.0|Inoperativa||||||||
00000155199|LIMA|LIMA|INDEPENDENCIA|1.0|Otro|Otras actividades de servicios personales n.c.p.|2013.0|Parcialmente operativa|Disminuyó|60.0|Presencial y delivery|De 21 a 40%|Solo trabajo remoto|1.0|De 6 a 12 meses|1.0
00000155200|LIMA|LIMA|CHORRILLOS|2.0|Otro|Venta al por mayor no especializada|2014.0|Parcialmente operativa|Disminuyó|60.0|Solo a traves de delivery|Hasta 20%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000155201|LIMA|LIMA|SAN LUIS|2.0|Propietario/a|Construcción de edificios|2013.0|Operativa|NO REALIO VENTAS|||Hasta 20%|Solo trabajo remoto|0.0|En menos de 6 meses|0.0
00000155202|LIMA|LIMA|LOS OLIVOS|1.0|Gerente/a general|Transporte de carga por carretera|2013.0|Parcialmente operativa|Disminuyó|80.0|Solo de forma presencial|Hasta 20%|Trabajo mixto|1.0|En menos de 6 meses|0.0
00000155203|LIMA|LIMA|MIRAFLORES|2.0|Gerente/a general|Fabricación de productos metálicos para uso estructural|2012.0|Operativa|Se mantiene||Por otra modalidad|De 21 a 40%|Trabajo mixto|0.0|No se vio afectada|0.0
00000155204|LIMA|LIMA|LA VICTORIA|2.0|Gerente/a general|Venta al por mayor de productos textiles, prendas de vestir y calzado|2010.0|Operativa|NO REALIO VENTAS|||Hasta 20%|Solo trabajo remoto|1.0|De 6 a 12 meses|0.0
00000155205|LIMA|LIMA|LIMA|2.0|Gerente/a general|Construcción de edificios|2013.0|Inoperativa||||||||
00000155206|LIMA|LIMA|LINCE|1.0|Contador/a|Otras actividades de tecnología de la información y servicios informáticos|2013.0|Operativa|Disminuyó|30.0|Solo a traves de delivery|De 61 a 80%|Trabajo mixto|0.0|En menos de 6 meses|0.0
00000155207|LIMA|LIMA|LIMA|1.0|Otro|Otras actividades de atención de la salud humana|2016.0|Parcialmente operativa|NO REALIO VENTAS|||Hasta 20%|Solo trabajo remoto|1.0|De 13 a 18 meses|0.0
00000155208|LIMA|LIMA|MIRAFLORES|2.0|Gerente/a general|Construcción de edificios|2013.0|Inoperativa||||||||
00000155209|LIMA|LIMA|SANTIAGO DE SURCO|1.0|Propietario/a|Actividades de médicos y odontólogos|2011.0|Parcialmente operativa|Disminuyó|70.0|Solo online|De 81 a 100%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000155210|LIMA|LIMA|SANTA ANITA|2.0|Otro|Investigaciones y desarrollo experimental en el campo de las ciencias naturales y la ingeniería|2013.0|Inoperativa|NO REALIO VENTAS|||Hasta 20%|Solo trabajo remoto|0.0|De 6 a 12 meses|0.0
00000155211|LIMA|LIMA|SANTIAGO DE SURCO|1.0|Otro|Actividades de restaurantes y de servicio móvil de comidas|2013.0|Parcialmente operativa|Disminuyó|90.0|Solo a traves de delivery|Hasta 20%|Trabajo mixto|1.0|De 6 a 12 meses|1.0
00000155212|LIMA|LIMA|PUENTE PIEDRA|2.0|Otro|Transporte de carga por carretera|2014.0|Parcialmente operativa|Disminuyó|90.0|Solo de forma presencial|Hasta 20%|Solo trabajo presencial|0.0|De 6 a 12 meses|0.0
00000155213|LIMA|LIMA|LA MOLINA|1.0|Otro|Actividades de restaurantes y de servicio móvil de comidas|2013.0|Inoperativa||||||||
00000155214|LIMA|LIMA|MIRAFLORES|2.0|Otro|Actividades inmobiliarias realizadas con bienes propios o arrendados|2012.0|Parcialmente operativa|Disminuyó|30.0|Solo online|Hasta 20%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000155215|LIMA|LIMA|LIMA|2.0|Administrador/a|Venta al por mayor de productos textiles, prendas de vestir y calzado|2012.0|Inoperativa||||||||
00000155216|LIMA|LIMA|JESUS MARIA|2.0|Gerente/a general|Otras actividades de venta al por menor no realizadas en comercios, puestos de venta o mercados|2013.0|Operativa|Se mantiene||Por otra modalidad|De 81 a 100%|Solo trabajo presencial|0.0|En menos de 6 meses|0.0
00000155217|CALLAO|CALLAO|CALLAO|1.0|Contador/a|Construcción de edificios|2013.0|Operativa|Se mantiene||Por otra modalidad|De 21 a 40%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000155218|LIMA|LIMA|MAGDALENA DEL MAR|1.0|Otro|Otras actividades de servicios de apoyo a las empresas n.c.p.|2013.0|Parcialmente operativa|Disminuyó|28.0|Solo de forma presencial|De 61 a 80%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000155219|LIMA|LIMA|MIRAFLORES|1.0|Contador/a|Elaboración de comidas y platos preparados|2012.0|Inoperativa||||||||
00000155220|LIMA|LIMA|MIRAFLORES|1.0|Administrador/a|Otras actividades de servicios de apoyo a las empresas n.c.p.|2012.0|Operativa|Disminuyó|50.0|Presencial y delivery|De 81 a 100%|Solo trabajo remoto|1.0|De 13 a 18 meses|0.0
00000155221|LIMA|LIMA|SANTIAGO DE SURCO|2.0|Contador/a|Venta de partes, piezas y accesorios para vehículos automotores|2012.0|Parcialmente operativa|Disminuyó|40.0|Solo online|De 21 a 40%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000155222|LIMA|LIMA|MIRAFLORES|2.0|Gerente/a general|Construcción de edificios|2011.0|Parcialmente operativa|Disminuyó|50.0|Presencial y delivery|De 41 a 60%|Solo trabajo remoto|1.0|De 6 a 12 meses|0.0
00000155223|LIMA|LIMA|LOS OLIVOS|2.0|Administrador/a|Actividades de otras asociaciones n.c.p.|2012.0|Parcialmente operativa|Disminuyó|80.0|Solo online|De 41 a 60%|Solo trabajo remoto|0.0|De 19 a 24 meses|0.0
00000155224|LIMA|LIMA|MAGDALENA DEL MAR|2.0|Propietario/a|Actividades de agencias de viajes|2012.0|Inoperativa|NO REALIO VENTAS|||Hasta 20%|Solo trabajo remoto|1.0|De 6 a 12 meses|0.0
00000155225|LIMA|LIMA|CHORRILLOS|2.0|Contador/a|Transporte de carga por carretera|2012.0|Parcialmente operativa|NO REALIO VENTAS|||Hasta 20%|Trabajo mixto|1.0|De 13 a 18 meses|0.0
00000155226|LIMA|LIMA|MAGDALENA DEL MAR|1.0|Contador/a|Venta al por mayor no especializada|2012.0|Inoperativa||||||||
00000155227|LIMA|LIMA|MIRAFLORES|2.0|Propietario/a|Edición de libros|2012.0|Inoperativa||||||||
00000155228|LIMA|LIMA|SANTIAGO DE SURCO|2.0|Otro|Venta al por menor de prendas de vestir, calzado y artículos de cuero en comercios especializados|2012.0|Operativa|NO REALIO VENTAS|||Hasta 20%|Solo trabajo remoto|0.0|De 6 a 12 meses|1.0
00000155229|LIMA|LIMA|SAN ISIDRO|2.0|Gerente/a general|Fabricación de otros productos químicos n.c.p.|2013.0|Operativa|Se mantiene||Solo de forma presencial|De 81 a 100%|Solo trabajo remoto|0.0|De 6 a 12 meses|0.0
00000155230|LIMA|LIMA|SANTIAGO DE SURCO|1.0|Otro|Enseñanza secundaria de formación general|2012.0|Parcialmente operativa|Disminuyó|95.0|Presencial y delivery|De 81 a 100%|Solo trabajo remoto|0.0|De 13 a 18 meses|0.0
00000155231|LIMA|LIMA|MAGDALENA DEL MAR|2.0|Gerente/a general|Otras actividades de servicios de apoyo a las empresas n.c.p.|2012.0|Parcialmente operativa|Disminuyó|40.0|Por otra modalidad|De 41 a 60%|Trabajo mixto|0.0|En menos de 6 meses|0.0
00000155232|LIMA|LIMA|MIRAFLORES|2.0|Propietario/a|Construcción de edificios|2012.0|Operativa|NO REALIO VENTAS|||De 61 a 80%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000155233|LIMA|LIMA|SAN BORJA|2.0|Otro|Extracción de otros minerales metalíferos no ferrosos|2000.0|Parcialmente operativa|NO REALIO VENTAS|||Hasta 20%|Trabajo mixto|0.0|De 6 a 12 meses|1.0
00000155234|LIMA|LIMA|CIENEGUILLA|2.0|Otro|Construcción de edificios|2012.0|Inoperativa|NO REALIO VENTAS|||De 21 a 40%|Solo trabajo remoto|0.0|De 13 a 18 meses|0.0
00000155235|LIMA|LIMA|MIRAFLORES|1.0|Otro|Otras actividades de servicios financieros, excepto las de seguros y fondos de pensiones n.c.p.|2011.0|Operativa|Se mantiene||Por otra modalidad|De 81 a 100%|Trabajo mixto|0.0|En menos de 6 meses|0.0
00000155236|LIMA|LIMA|SANTIAGO DE SURCO|2.0|Otro|Otras actividades de venta al por menor no realizadas en comercios, puestos de venta o mercados|2012.0|Parcialmente operativa|Disminuyó|50.0|Solo online|De 81 a 100%|Trabajo mixto|1.0|De 6 a 12 meses|0.0
00000155237|LIMA|LIMA|ATE|1.0|Contador/a|Transporte de carga por carretera|2012.0|Inoperativa||||||||
00000155238|LIMA|LIMA|LOS OLIVOS|2.0|Otro|Transporte de carga por carretera|2011.0|Parcialmente operativa|Disminuyó|32.0|Por otra modalidad|De 21 a 40%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000155239|LIMA|LIMA|RIMAC|1.0|Gerente/a general|Otras actividades de servicios de apoyo a las empresas n.c.p.|2011.0|Operativa|Disminuyó|50.0|Solo online|De 61 a 80%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000155240|LIMA|LIMA|LA VICTORIA|2.0|Propietario/a|Actividades de arquitectura e ingeniería y actividades conexas de consultoría técnica|2011.0|Parcialmente operativa|Disminuyó|95.0|Presencial y delivery|Hasta 20%|Trabajo mixto|1.0|De 13 a 18 meses|0.0
00000155241|LIMA|LIMA|SAN MARTIN DE PORRES|2.0|Propietario/a|Transporte de carga por carretera|2011.0|Parcialmente operativa|Disminuyó|30.0|Solo de forma presencial|De 41 a 60%|Trabajo mixto|0.0|Más de 24 meses|0.0
00000155242|LIMA|LIMA|SAN JUAN DE LURIGANCHO|2.0|Propietario/a|Otras actividades de servicios personales n.c.p.|2011.0|Parcialmente operativa|Disminuyó|80.0|Por otra modalidad|Hasta 20%|Solo trabajo remoto|0.0|De 6 a 12 meses|0.0
00000155243|LIMA|LIMA|SAN JUAN DE MIRAFLORES|1.0|Administrador/a|Actividades inmobiliarias realizadas con bienes propios o arrendados|1990.0|Parcialmente operativa|Disminuyó|40.0|Solo online|De 21 a 40%|Solo trabajo presencial|1.0|De 6 a 12 meses|0.0
00000155244|LIMA|LIMA|SAN JUAN DE LURIGANCHO|2.0|Gerente/a general|Construcción de edificios|2015.0|Parcialmente operativa|Disminuyó|70.0|Presencial y delivery|Hasta 20%|Solo trabajo remoto|0.0|De 13 a 18 meses|0.0
00000155245|LIMA|LIMA|SAN ISIDRO|2.0|Otro|Construcción de proyectos de servicio público|2010.0|Parcialmente operativa|Se mantiene||Presencial y delivery|De 21 a 40%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000155246|LIMA|LIMA|LURIGANCHO|2.0|Otro|Transporte de carga por carretera|2010.0|Parcialmente operativa|Disminuyó|50.0|Solo de forma presencial|De 41 a 60%|Trabajo mixto|1.0|De 6 a 12 meses|0.0
00000155247|LIMA|LIMA|SAN JUAN DE LURIGANCHO|2.0|Gerente/a general|Construcción de edificios|2010.0|Parcialmente operativa|NO REALIO VENTAS|||De 41 a 60%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000155248|LIMA|LIMA|LIMA|1.0|Gerente/a general|Venta al por menor de prendas de vestir, calzado y artículos de cuero en comercios especializados|2010.0|Parcialmente operativa|Disminuyó|80.0|Presencial y delivery|Hasta 20%|Solo trabajo remoto|0.0|De 6 a 12 meses|0.0
00000155249|LIMA|LIMA|SANTIAGO DE SURCO|2.0|Gerente/a general|Tratamiento y revestimiento de metales; maquinado|2010.0|Parcialmente operativa|Disminuyó|70.0|Presencial y delivery|Hasta 20%|Solo trabajo remoto|1.0|De 19 a 24 meses|0.0
00000155250|LIMA|LIMA|COMAS|2.0|Gerente/a general|Fabricación de muebles|2010.0|Parcialmente operativa|Disminuyó|80.0|Presencial y delivery|Hasta 20%|Solo trabajo remoto|1.0|De 6 a 12 meses|0.0
00000155251|LIMA|LIMA|MIRAFLORES|2.0|Propietario/a|Construcción de edificios|2012.0|Parcialmente operativa|NO REALIO VENTAS|||Hasta 20%|Trabajo mixto|0.0|En menos de 6 meses|0.0
00000155252|LIMA|LIMA|ATE|2.0|Gerente/a general|Preparación del terreno|2010.0|Parcialmente operativa|NO REALIO VENTAS|||Hasta 20%|Trabajo mixto|1.0|De 19 a 24 meses|0.0
00000155253|LIMA|LIMA|PUENTE PIEDRA|2.0|Gerente/a general|Instalaciones de fontanería, calefacción y aire acondicionado|2009.0|Operativa|Disminuyó|30.0|Solo de forma presencial|De 21 a 40%|Solo trabajo presencial|0.0|En menos de 6 meses|0.0
00000155254|LIMA|LIMA|MIRAFLORES|2.0|Otro|Construcción de edificios|2010.0|Operativa|Disminuyó|60.0|Presencial y delivery|Hasta 20%|Solo trabajo remoto|0.0|De 6 a 12 meses|1.0
00000155255|LIMA|LIMA|LIMA|2.0|Contador/a|Elaboración y conservación de pescado, crustáceos y moluscos|2014.0|Operativa|Disminuyó|70.0|Solo de forma presencial|De 41 a 60%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000155256|LIMA|LIMA|SAN BORJA|2.0|Otro|Otras actividades de telecomunicación|2008.0|Inoperativa||||||||
00000155257|LIMA|LIMA|SAN MIGUEL|1.0|Gerente/a general|Fabricación de productos metálicos para uso estructural|2010.0|Operativa|Disminuyó|80.0|Presencial y delivery|De 61 a 80%|Trabajo mixto|1.0|De 6 a 12 meses|0.0
00000155258|LIMA|LIMA|LA VICTORIA|1.0|Contador/a|Venta al por mayor de productos textiles, prendas de vestir y calzado|2010.0|Operativa|NO REALIO VENTAS|||De 21 a 40%|Trabajo mixto|1.0|De 6 a 12 meses|0.0
00000155259|LIMA|LIMA|LA MOLINA|2.0|Gerente/a general|Fabricación de muebles|2010.0|Parcialmente operativa|NO REALIO VENTAS|||Hasta 20%|Solo trabajo remoto|1.0|De 13 a 18 meses|0.0
00000155260|LIMA|LIMA|PUEBLO LIBRE|1.0|Propietario/a|Fabricación de prendas de vestir, excepto prendas de piel|2010.0|Inoperativa|NO REALIO VENTAS|||Hasta 20%|Solo trabajo remoto|1.0|De 6 a 12 meses|0.0
00000155261|LIMA|LIMA|ATE|2.0|Gerente/a general|Transporte de carga por carretera|2009.0|Parcialmente operativa|Disminuyó|80.0|Por otra modalidad|Hasta 20%|Trabajo mixto|1.0|De 6 a 12 meses|0.0
00000155262|LIMA|LIMA|SAN MARTIN DE PORRES|2.0|Administrador/a|Transporte de carga por carretera|2010.0|Parcialmente operativa|Disminuyó|70.0|Solo a traves de delivery|De 21 a 40%|Trabajo mixto|1.0|De 13 a 18 meses|0.0
00000155263|LIMA|LIMA|SANTIAGO DE SURCO|1.0|Otro|Actividades de restaurantes y de servicio móvil de comidas|2010.0|Parcialmente operativa|NO REALIO VENTAS|||Hasta 20%|Solo trabajo presencial|0.0|De 6 a 12 meses|1.0
00000155264|LIMA|LIMA|LIMA|2.0|Gerente/a general|Venta al por mayor no especializada|2009.0|Parcialmente operativa|Disminuyó|60.0|Por otra modalidad|Hasta 20%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000155265|LIMA|LIMA|LIMA|1.0|Contador/a|Venta al por menor de artículos de ferretería, pinturas y productos de vidrio en comercios especializados|2009.0|Operativa|Disminuyó|60.0|Solo online|De 41 a 60%|Trabajo mixto|0.0|Más de 24 meses|0.0
00000155266|LIMA|LIMA|MIRAFLORES|1.0|Administrador/a|Otras actividades de telecomunicación|2010.0|Parcialmente operativa|Disminuyó|40.0|Presencial y delivery|De 81 a 100%|Trabajo mixto|1.0|De 6 a 12 meses|0.0
00000155267|LIMA|LIMA|SAN BORJA|2.0|Gerente/a general|Otras actividades de servicios personales n.c.p.|2009.0|Parcialmente operativa|Disminuyó|50.0|Solo a traves de delivery|De 41 a 60%|Solo trabajo remoto|0.0|De 6 a 12 meses|0.0
00000155268|LIMA|LIMA|BARRANCO|2.0|Propietario/a|Construcción de edificios|2009.0|Inoperativa||||||||
00000155269|LIMA|LIMA|MIRAFLORES|2.0|Gerente/a general|Construcción de edificios|2005.0|Inoperativa||||||||
00000155270|LIMA|LIMA|CHORRILLOS|2.0|Propietario/a|Actividades de consultoría de gestión|2009.0|Parcialmente operativa|NO REALIO VENTAS|||Hasta 20%|Solo trabajo remoto|0.0|De 6 a 12 meses|0.0
00000155271|LIMA|LIMA|CHORRILLOS|2.0|Otro|Venta al por menor de otros productos nuevos en comercios especializados|2007.0|Parcialmente operativa|NO REALIO VENTAS|||Hasta 20%|Solo trabajo remoto|1.0|De 6 a 12 meses|0.0
00000155272|LIMA|LIMA|LA VICTORIA|1.0|Otro|Transporte de carga por carretera|2009.0|Operativa|Disminuyó|50.0|Solo online|De 41 a 60%|Solo trabajo presencial|0.0|De 6 a 12 meses|0.0
00000155273|LIMA|LIMA|SAN BORJA|2.0|Gerente/a general|Construcción de edificios|2008.0|Operativa|NO REALIO VENTAS|||De 81 a 100%|Solo trabajo remoto|0.0|De 6 a 12 meses|0.0
00000155274|LIMA|LIMA|RIMAC|2.0|Administrador/a|Actividades de restaurantes y de servicio móvil de comidas|2015.0|Operativa|Disminuyó|20.0|Solo online|Hasta 20%|Solo trabajo presencial|1.0|De 6 a 12 meses|0.0
00000155275|LIMA|LIMA|PUEBLO LIBRE|2.0|Administrador/a|Otras actividades de apoyo al transporte|2008.0|Operativa|Disminuyó|50.0|Presencial y delivery|De 81 a 100%|Trabajo mixto|0.0|De 6 a 12 meses|1.0
00000155276|LIMA|LIMA|ATE|1.0|Contador/a|Elaboración de otros productos alimenticios n.c.p.|2012.0|Operativa|Disminuyó|50.0|Solo online|De 61 a 80%|Solo trabajo presencial|0.0|En menos de 6 meses|0.0
00000155277|LIMA|LIMA|CHORRILLOS|1.0|Contador/a|Venta al por mayor no especializada|2000.0|Operativa|Disminuyó|45.0|Presencial y delivery|De 61 a 80%|Trabajo mixto|1.0|En menos de 6 meses|0.0
